tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
v2.6.38-rc8,277.9823907890281,43.84388757196072,9.892549949204199,8208820,1294710,292127
v2.6.38,277.9877416951678,43.84578917070198,9.892790626798957,8209256,1294810,292144
v2.6.39-rc1,278.1127655350407,43.9012639798822,9.923466349017271,8405124,1326784,299907
v2.6.39-rc2,278.1163606286187,43.900678246484695,9.923341604631927,8406067,1326898,299933
v2.6.39-rc3,278.1422851659442,43.90632341749115,9.924257966314814,8405738,1326893,299921
v2.6.39-rc4,278.1423844346646,43.91092286820423,9.925548459680355,8405741,1327032,299960
v2.6.39-rc5,278.16289997021937,43.914198735978296,9.925846265841633,8406361,1327131,299969
v2.6.39-rc6,278.1831507891863,43.9187650971179,9.926640415605043,8406973,1327269,299993
v2.6.39-rc7,278.1892061811323,43.92015485920386,9.926971311339797,8407156,1327311,300003
v2.6.39,278.2128983157407,43.9252175639456,9.927963998544058,8407872,1327464,300033
v3.0-rc1,280.52606650768416,44.317103868574456,10.044481981981981,8469643,1338022,303263
v3.0-rc2,280.5456743508214,44.32121091679915,10.045045045045045,8470235,1338146,303280
v3.0-rc3,280.5848044248667,44.32759248832511,10.046500844566621,8471697,1338383,303334
v3.0-rc4,280.60575553862964,44.33278140212604,10.047719972182668,8473452,1338717,303411
v3.0-rc5,280.6044771176899,44.3327372673687,10.047486588515795,8473694,1338760,303414
v3.0-rc6,280.7215918488868,44.351781401965,10.052962387111714,8485933,1340710,303891
v3.0-rc7,280.73852922690133,44.355949584835756,10.0535247609911,8486445,1340836,303908
v3.0,280.7516292302094,44.35862913096695,10.053855569155447,8486841,1340917,303918
v3.10-rc1,288.20229630493066,45.23682830166686,10.341065392236857,9889950,1552347,354864
v3.10-rc2,288.19861297278396,45.23614429745323,10.340958097791246,9890400,1552414,354881
v3.10-rc3,288.2439024390244,45.24436868024594,10.341813095550311,9891666,1552651,354900
v3.10-rc4,288.24653981759377,45.24566566624902,10.34199714443894,9892333,1552786,354927
v3.10-rc5,288.27518284332297,45.25207610944375,10.342638188758414,9893316,1553006,354949
v3.10-rc6,288.288295113494,45.25525219266296,10.343250094699728,9893766,1553115,354970
v3.10-rc7,288.2953757393864,45.25700049535243,10.343308371456045,9894009,1553175,354972
v3.10,288.3256518572469,45.264675892206846,10.345404224326293,9896778,1553710,355106
v3.11-rc1,291.11357490535426,45.70490450029888,10.465486322621047,10227111,1605659,367663
v3.11-rc2,290.98445270077167,45.71000285795942,10.471677622177765,10181546,1599393,366404
v3.11-rc3,291.0373821091741,45.71789082595027,10.472792226350386,10183398,1599669,366443
v3.11-rc4,291.0565574004744,45.722700122888746,10.47329313251979,10184360,1599883,366471
v3.11-rc5,291.07499285510147,45.72666476136039,10.473706773363817,10184714,1599976,366475
v3.11-rc6,291.0878250928837,45.729665618748214,10.474192626464705,10185163,1600081,366492
v3.11-rc7,291.0958845384396,45.73132323521006,10.474249785653043,10185445,1600139,366494
v3.11,291.09739647337886,45.73230259209511,10.474493441170587,10185789,1600219,366513
v3.12-rc1,292.48105260192153,46.02394838418843,10.529005719437636,10381030,1633528,373706
v3.12-rc2,292.5055784076182,46.03096297965853,10.529610638417761,10382193,1633823,373738
v3.12-rc3,292.5260889164366,46.03473826562236,10.530258635262298,10382921,1633957,373761
v3.12-rc4,292.61882485557277,46.050415668592365,10.533577567986473,10383579,1634099,373784
v3.12-rc5,292.6232492602508,46.0510074679442,10.533633929829506,10383736,1634120,373786
v3.12-rc6,292.64143392610544,46.05292675365668,10.533635825606629,10383796,1634096,373765
v3.12-rc7,292.66079531043033,46.0563932023786,10.534199475805314,10384483,1634219,373785
v3.12,292.6656145196291,46.056956852577294,10.534481300904659,10384654,1634239,373795
v3.13-rc1,293.98250867569686,46.22875853576626,10.585721482144857,10504583,1651846,378249
v3.13-rc2,293.96952823325313,46.227405003077955,10.585399294868207,10505883,1652075,378301
v3.13-rc3,293.98086070848956,46.2300912194303,10.585958923274946,10506288,1652171,378321
v3.13-rc4,294.0184392400459,46.23859089510059,10.58706175326674,10507925,1652521,378371
v3.13-rc5,294.0304709141274,46.24110915246649,10.587369540278127,10508355,1652611,378382
v3.13-rc6,294.0361509835194,46.24228433923725,10.587481462827723,10508558,1652653,378386
v3.13-rc7,294.047063432105,46.24497048042755,10.587733288564314,10508948,1652749,378395
v3.13-rc8,294.05229581129856,46.24555807381292,10.587845211113908,10509135,1652770,378399
v3.13,294.05554156523687,46.2462855703853,10.587901172388706,10509251,1652796,378401
v3.14-rc1,294.7640514416325,46.36433233277339,10.606890094456531,10703767,1683628,385168
v3.14-rc2,294.78741566845656,46.36904860250585,10.608068291339666,10705205,1683892,385232
v3.14-rc3,294.81810171545004,46.374920835972134,10.60949417628108,10706909,1684198,385305
v3.14-rc4,294.81500041300694,46.37680002202704,10.610066356452545,10707386,1684359,385347
v3.14-rc5,294.8364998072581,46.38289553389504,10.610743983699543,10707872,1684534,385361
v3.14-rc6,294.8567101712649,46.387466270169064,10.611762762266645,10708606,1684700,385398
v3.14-rc7,294.8647740727483,46.38995511743811,10.612054960486825,10708604,1684744,385398
v3.14-rc8,294.8692347936228,46.39108406531376,10.612082495800864,10708766,1684785,385399
v3.14,294.8756505217942,46.39193766004901,10.612110031114906,10708999,1684816,385400
v3.15-rc1,296.2383563131039,46.57955162305939,10.646889588535446,10914606,1716177,392274
v3.15-rc2,296.1109722976643,46.55048886474742,10.642911461162411,10902806,1713989,391872
v3.15-rc3,296.1234655078762,46.552036936447585,10.643454644215101,10903266,1714046,391892
v3.15-rc4,296.1402536733752,46.55536543632364,10.644096797848936,10903588,1714122,391905
v3.15-rc5,296.1388028895769,46.557737222312745,10.644315898104393,10904423,1714349,391945
v3.15-rc6,296.17251025230166,46.56470492382065,10.645528366964504,10905368,1714559,391979
v3.15-rc7,296.19529085872574,46.568980500787575,10.64654282765738,10906503,1714763,392027
v3.15-rc8,296.198332518603,46.57025691162892,10.646678616044756,10906615,1714810,392032
