tag,aNCSS,aCC,aFunctions,sNCSS,sCCN,sFunctions
llvmorg-11.0.0-rc6,145.6298387534611,30.628590042890494,9.827162169498887,5364712,1128296,362013
llvmorg-11.0.0,145.6298387534611,30.628590042890494,9.827162169498887,5364712,1128296,362013
llvmorg-11.0.1-rc1,145.6279858849077,30.628257328990227,9.826845819761129,5364935,1128345,362021
llvmorg-11.0.1-rc2,145.6160401682725,30.625729406975168,9.826082236395711,5365223,1128405,362042
llvmorg-11.0.1,145.6160401682725,30.625729406975168,9.826082236395711,5365223,1128405,362042
llvmorg-11.1.0-rc1,145.6160401682725,30.625729406975168,9.826082236395711,5365223,1128405,362042
llvmorg-11.1.0-rc2,145.6160401682725,30.625729406975168,9.826082236395711,5365223,1128405,362042
llvmorg-11.1.0-rc3,145.6160401682725,30.625729406975168,9.826082236395711,5365223,1128405,362042
llvmorg-11.1.0,145.6160401682725,30.625729406975168,9.826082236395711,5365223,1128405,362042
llvmorg-11-init,145.18731152864765,30.458420320111344,9.518209232196707,5007220,1050450,328264
llvmorg-12.0.0-rc1,145.0309131794567,30.499935382149964,9.78544289074414,5611101,1180012,378589
llvmorg-12.0.0-rc2,145.0659584916389,30.50730143961128,9.78741826264506,5612747,1180358,378685
llvmorg-12.0.0-rc3,145.06603432234053,30.507598469967952,9.78737206657707,5612895,1180400,378693
llvmorg-12.0.0-rc4,145.0603969607691,30.50656432521838,9.786969556003514,5612967,1180421,378697
llvmorg-12.0.0-rc5,145.06042280456919,30.50656432521838,9.786969556003514,5612968,1180421,378697
llvmorg-12.0.0,145.06042280456919,30.50656432521838,9.786969556003514,5612968,1180421,378697
llvmorg-12.0.1-rc1,145.05995606667528,30.50657707714175,9.78674247318775,5613095,1180452,378698
llvmorg-12.0.1-rc2,145.06721798682,30.50828272386613,9.786897531980877,5613376,1180518,378704
llvmorg-12.0.1-rc3,145.07440237756816,30.509781625533016,9.787233492699315,5613654,1180576,378717
